source_problem,step,p,verifier_uncertainty_bits,verifier_variance,action_entropy_per_token_nats,action_entropy_seq_cumulative_nats,correct_action_entropy_per_token_nats,correct_action_entropy_seq_cumulative_nats,incorrect_action_entropy_per_token_nats,incorrect_action_entropy_seq_cumulative_nats,rollout_count,correct_rollout_count,incorrect_rollout_count,valid_response_tokens_mean
3626,15,0.15625,0.6252624052234231,0.1318359375,0.12422659993171692,54.20125204324722,0.09921553432941436,44.651123046875,0.12885827874695813,55.96979444998282,32,5,27,434.5
3626,16,0.25,0.8112781244591328,0.1875,0.1265174439176917,59.021485686302185,0.10443775448948145,53.82011604309082,0.13387734039376178,60.75527556737264,32,8,24,462.84375
3689,1,0.4375,0.9886994082884974,0.24609375,0.12694369861856103,60.75209665298462,0.13146114562238967,59.73623085021973,0.12343012872669432,61.542214499579536,32,14,18,493.6875
3689,2,0.625,0.954434002924965,0.234375,0.1314414308872074,58.992422223091125,0.1317600354552269,60.56699810028076,0.13091042327384153,56.368129094441734,32,20,12,456.0
3689,3,0.625,0.954434002924965,0.234375,0.13037917716428638,61.41767382621765,0.12515235804021357,64.42568759918213,0.13909054237107435,56.40431753794352,32,20,12,481.78125
3689,4,0.65625,0.9283620723948676,0.2255859375,0.12927416199818254,70.774698138237,0.12856164006959825,67.02319517589751,0.13063443113457074,77.93665833906694,32,21,11,561.59375
3689,5,0.53125,0.9971803988942642,0.2490234375,0.13010214478708804,64.03042411804199,0.12980030520873911,63.23889025519876,0.13044422964255015,64.92749582926432,32,17,15,499.34375
3689,6,0.6875,0.8960382325345574,0.21484375,0.12644469970837235,71.6056843996048,0.12029936435547742,70.06197946721858,0.13996443748474122,75.0018352508545,32,22,10,577.90625
3689,7,0.53125,0.9971803988942642,0.2490234375,0.13402148196473718,66.87314105033875,0.123869690386688,65.91674692490521,0.1455268457531929,67.95705439249674,32,17,15,503.875
3689,8,0.78125,0.7578784625383954,0.1708984375,0.11539995134808123,58.33870494365692,0.11056738913059234,56.276026306152346,0.13265910212482726,65.70541436331612,32,25,7,518.78125
3689,9,0.75,0.8112781244591328,0.1875,0.11888383026234806,58.82797932624817,0.11362511571496725,57.75966262817383,0.13465997390449047,62.03292942047119,32,24,8,514.625
3689,10,0.59375,0.9744894033980523,0.2412109375,0.12470394838601351,66.98871040344238,0.11740407033970482,64.7694411026804,0.1353730009152339,70.23225784301758,32,19,13,547.5625
3689,11,0.75,0.8112781244591328,0.1875,0.12490728963166475,66.94708728790283,0.1237570745870471,64.65884447097778,0.1283579347655177,73.81181573867798,32,24,8,546.46875
3689,12,0.71875,0.8571484374283715,0.2021484375,0.12175735272467136,65.4569947719574,0.11472903613163077,59.04962672357974,0.13971860624021953,81.83137978447809,32,23,9,537.0625
3689,13,0.5625,0.9886994082884974,0.24609375,0.12371238903142512,60.73386633396149,0.11861334244410197,59.13561651441786,0.13026830607226916,62.78875895908901,32,18,14,493.71875
3689,14,0.71875,0.8571484374283715,0.2021484375,0.12980110198259354,63.33595681190491,0.12794466835001242,60.141113447106406,0.13454532126585642,71.50055652194553,32,23,9,491.5
3689,15,0.71875,0.8571484374283715,0.2021484375,0.1288635462988168,66.3092257976532,0.12285416184560112,60.07189244809358,0.1442208621237013,82.24907769097223,32,23,9,525.65625
3689,16,0.71875,0.8571484374283715,0.2021484375,0.11828973051160574,59.31442928314209,0.11782319228286328,58.33758146866508,0.11948199487394756,61.810818142361114,32,23,9,511.53125
4250,1,0.0,0.0,0.0,0.204504118533805,110.22421419620514,0.0,0.0,0.204504118533805,110.22421419620514,32,0,32,556.84375
4250,2,0.0,0.0,0.0,0.18310568016022444,112.22933793067932,0.0,0.0,0.18310568016022444,112.22933793067932,32,0,32,637.4375
4250,3,0.0,0.0,0.0,0.1854260030668229,103.78395879268646,0.0,0.0,0.1854260030668229,103.78395879268646,32,0,32,575.59375
4250,4,0.0,0.0,0.0,0.17512216698378325,103.62187910079956,0.0,0.0,0.17512216698378325,103.62187910079956,32,0,32,609.65625
4250,5,0.0,0.0,0.0,0.197462193435058,102.30379545688629,0.0,0.0,0.197462193435058,102.30379545688629,32,0,32,530.71875
4250,6,0.0,0.0,0.0,0.19429824221879244,119.48454308509827,0.0,0.0,0.19429824221879244,119.48454308509827,32,0,32,636.84375
4250,7,0.0,0.0,0.0,0.18558822595514357,114.66423428058624,0.0,0.0,0.18558822595514357,114.66423428058624,32,0,32,670.1875
4250,8,0.0,0.0,0.0,0.19771548779681325,111.67206692695618,0.0,0.0,0.19771548779681325,111.67206692695618,32,0,32,591.875
4250,9,0.0,0.0,0.0,0.20418338966555893,115.24186730384827,0.0,0.0,0.20418338966555893,115.24186730384827,32,0,32,598.1875
4250,10,0.0,0.0,0.0,0.2252815063111484,106.7153434753418,0.0,0.0,0.2252815063111484,106.7153434753418,32,0,32,486.03125
4250,11,0.0,0.0,0.0,0.20358612411655486,102.97016954421997,0.0,0.0,0.20358612411655486,102.97016954421997,32,0,32,523.90625
4250,12,0.0,0.0,0.0,0.19035328715108335,108.54288852214813,0.0,0.0,0.19035328715108335,108.54288852214813,32,0,32,573.09375
4250,13,0.0,0.0,0.0,0.20661929668858647,110.97203075885773,0.0,0.0,0.20661929668858647,110.97203075885773,32,0,32,559.625
4250,14,0.0,0.0,0.0,0.21428229985758662,127.60153913497925,0.0,0.0,0.21428229985758662,127.60153913497925,32,0,32,607.59375
4250,15,0.0,0.0,0.0,0.19185335072688758,110.91928040981293,0.0,0.0,0.19185335072688758,110.91928040981293,32,0,32,592.53125
4250,16,0.0,0.0,0.0,0.19638926489278674,102.249436378479,0.0,0.0,0.19638926489278674,102.249436378479,32,0,32,524.21875
4444,1,0.03125,0.20062232431271465,0.0302734375,0.1671424286905676,110.902761220932,0.2822301983833313,136.3171844482422,0.16342991999080103,110.08294111682522,32,1,31,711.9375
4444,2,0.03125,0.20062232431271465,0.0302734375,0.18772076722234488,125.97887253761292,0.16798263788223267,114.73213958740234,0.1883574810720259,126.34167037471649,32,1,31,695.125
4444,3,0.0625,0.3372900666170139,0.05859375,0.15939597855322063,137.92573404312134,0.13455532863736153,91.69235229492188,0.16105202188094456,141.0079594930013,32,2,30,935.9375
4444,4,0.15625,0.6252624052234231,0.1318359375,0.20340310712344944,134.28659844398499,0.21142947673797607,125.52371826171876,0.20191674238001858,135.90935403329354,32,5,27,703.5
4444,5,0.125,0.5435644431995964,0.109375,0.19531326927244663,142.37324976921082,0.20978427305817604,126.84412002563477,0.19324598301734244,144.59169687543596,32,4,28,832.9375
4444,6,0.25,0.8112781244591328,0.1875,0.17765629617497325,132.42901730537415,0.16139012295752764,96.19570064544678,0.18307835391412178,144.50678952534994,32,8,24,779.5625
4444,7,0.21875,0.7578784625383954,0.1708984375,0.2110270143020898,124.29879808425903,0.20464794018438884,100.39586530412946,0.21281315505504608,130.9916192626953,32,7,25,623.5
4444,8,0.21875,0.7578784625383954,0.1708984375,0.17133625992573798,121.70238924026489,0.17459356039762497,106.07006072998047,0.1704242157936096,126.07944122314453,32,7,25,787.875
4444,9,0.15625,0.6252624052234231,0.1318359375,0.20199642423540354,137.2668957710266,0.19009151458740234,116.01262664794922,0.20420103713318152,141.20287153455945,32,5,27,763.625
4444,10,0.15625,0.6252624052234231,0.1318359375,0.19643595884554088,132.95574617385864,0.1722847431898117,94.18895111083984,0.20090840618919442,140.1347822966399,32,5,27,716.3125
4444,11,0.25,0.8112781244591328,0.1875,0.17718208581209183,113.90776896476746,0.16980118863284588,87.3458251953125,0.17964238487184048,122.76175022125244,32,8,24,709.15625
4444,12,0.25,0.8112781244591328,0.1875,0.19303473783656955,131.97761964797974,0.2124496679753065,113.1253547668457,0.18656309445699057,138.26170794169107,32,8,24,789.59375
4444,13,0.21875,0.7578784625383954,0.1708984375,0.1750702913850546,120.89171409606934,0.17866384663752147,100.5379867553711,0.17406409591436386,126.59075775146485,32,7,25,715.15625
4444,14,0.0625,0.3372900666170139,0.05859375,0.17377410491462797,127.14651155471802,0.13410286232829094,90.86650085449219,0.17641885442038377,129.56517893473307,32,2,30,785.78125
4444,15,0.1875,0.6962122601251458,0.15234375,0.18866572668775916,132.32417702674866,0.1622113734483719,91.9359614054362,0.19477057743531007,141.64453447782077,32,6,26,755.34375
4444,16,0.25,0.8112781244591328,0.1875,0.18297684495337307,129.50952887535095,0.17882922384887934,113.67349052429199,0.18435938532153764,134.78820832570395,32,8,24,757.28125
4998,1,0.0,0.0,0.0,0.23867099406197667,173.08883023262024,0.0,0.0,0.23867099406197667,173.08883023262024,32,0,32,806.625
4998,2,0.0,0.0,0.0,0.24088687624316663,183.1632649898529,0.0,0.0,0.24088687624316663,183.1632649898529,32,0,32,852.6875
4998,3,0.0,0.0,0.0,0.23835002235136926,186.18386435508728,0.0,0.0,0.23835002235136926,186.18386435508728,32,0,32,839.5625
4998,4,0.0,0.0,0.0,0.22864397941157222,166.29248976707458,0.0,0.0,0.22864397941157222,166.29248976707458,32,0,32,771.46875
4998,5,0.0,0.0,0.0,0.25585139309987426,184.7129430770874,0.0,0.0,0.25585139309987426,184.7129430770874,32,0,32,731.15625
4998,6,0.0,0.0,0.0,0.22257029567845166,168.10125398635864,0.0,0.0,0.22257029567845166,168.10125398635864,32,0,32,839.34375
4998,7,0.0,0.0,0.0,0.2680789972655475,181.65287113189697,0.0,0.0,0.2680789972655475,181.65287113189697,32,0,32,791.40625
4998,8,0.0,0.0,0.0,0.25576213747262955,194.3041067123413,0.0,0.0,0.25576213747262955,194.3041067123413,32,0,32,778.21875
4998,9,0.0,0.0,0.0,0.23831174802035093,178.75347232818604,0.0,0.0,0.23831174802035093,178.75347232818604,32,0,32,852.5
4998,10,0.0,0.0,0.0,0.25508134718984365,191.42441749572754,0.0,0.0,0.25508134718984365,191.42441749572754,32,0,32,789.78125
4998,11,0.0,0.0,0.0,0.25631433515809476,185.562438249588,0.0,0.0,0.25631433515809476,185.562438249588,32,0,32,794.5
4998,12,0.0,0.0,0.0,0.27117714169435203,193.7472369670868,0.0,0.0,0.27117714169435203,193.7472369670868,32,0,32,814.125
4998,13,0.0,0.0,0.0,0.23525364277884364,178.63342213630676,0.0,0.0,0.23525364277884364,178.63342213630676,32,0,32,823.15625
4998,14,0.0,0.0,0.0,0.2930057665798813,200.48128461837769,0.0,0.0,0.2930057665798813,200.48128461837769,32,0,32,755.0625
4998,15,0.0,0.0,0.0,0.27094220626167953,188.4093427658081,0.0,0.0,0.27094220626167953,188.4093427658081,32,0,32,725.09375
4998,16,0.0,0.0,0.0,0.28698735660873353,200.94071793556213,0.0,0.0,0.28698735660873353,200.94071793556213,32,0,32,779.59375
549,1,0.03125,0.20062232431271465,0.0302734375,0.15804205293534324,124.45630872249603,0.2798251509666443,111.37041473388672,0.15411356590207545,124.87843433503181,32,1,31,902.28125
549,2,0.09375,0.4488644887230294,0.0849609375,0.16870967240538448,138.50454807281494,0.11965310325225194,123.03994496663411,0.1737844899039844,140.10433460104053,32,3,29,895.375
549,3,0.15625,0.6252624052234231,0.1318359375,0.1721756289480254,125.5957601070404,0.12038720846176147,91.95709991455078,0.18176607718622242,131.8251416241681,32,5,27,849.09375
549,4,0.03125,0.20062232431271465,0.0302734375,0.12918947031721473,105.42489385604858,0.09752243012189865,95.86454772949219,0.13021098774287007,105.73329211819556,32,1,31,938.25
549,5,0.1875,0.6962122601251458,0.15234375,0.15511847112793475,118.35149765014648,0.16332964474956194,109.07928466796875,0.15322358490755925,120.49123910757211,32,6,26,817.53125
549,6,0.09375,0.4488644887230294,0.0849609375,0.14177061174996197,113.0336287021637,0.13384329775969186,100.0551986694336,0.14259067871447267,114.37622491244612,32,3,29,921.5
549,7,0.1875,0.6962122601251458,0.15234375,0.14770680747460574,110.44057369232178,0.15176109845439592,101.51380920410156,0.14677120186388493,112.50059626652644,32,6,26,818.6875
549,8,0.0625,0.3372900666170139,0.05859375,0.14917068765498698,119.8625419139862,0.13250135257840157,92.17494201660156,0.15028197666009266,121.70838190714518,32,2,30,897.59375
549,9,0.15625,0.6252624052234231,0.1318359375,0.1492837037658319,115.31147074699402,0.19035667181015015,137.3082534790039,0.1416775985724396,111.23799246328848,32,5,27,812.875
549,10,0.09375,0.4488644887230294,0.0849609375,0.1443611941067502,113.21233797073364,0.11807274570067723,89.98035939534505,0.14708068876944738,115.61564609922212,32,3,29,874.40625
549,11,0.15625,0.6252624052234231,0.1318359375,0.1518757864832878,110.70379638671875,0.1661122903227806,103.83395843505859,0.14923939688338173,111.97598859998915,32,5,27,796.5
549,12,0.0625,0.3372900666170139,0.05859375,0.14400640595704317,111.37700581550598,0.13399624451994896,94.39229583740234,0.14467375005284946,112.50931981404622,32,2,30,806.96875
549,13,0.03125,0.20062232431271465,0.0302734375,0.12536397122312337,103.57197844982147,0.16453300416469574,80.62117004394531,0.12410045403145975,104.31232710807554,32,1,31,965.21875
549,14,0.09375,0.4488644887230294,0.0849609375,0.1437556017190218,112.46798384189606,0.11745226631561916,119.45672607421875,0.1464766364159255,111.74501050751785,32,3,29,827.71875
549,15,0.1875,0.6962122601251458,0.15234375,0.14845695468829945,107.63997876644135,0.1534285843372345,108.43593215942383,0.1473096555385452,107.45629721421462,32,6,26,802.03125
549,16,0.125,0.5435644431995964,0.109375,0.15175612934399396,115.36326217651367,0.1895004715770483,105.96606826782227,0.14636408045355762,116.70571844918388,32,4,28,846.65625
5809,1,0.40625,0.9744894033980523,0.2412109375,0.11043228511698544,86.0781751871109,0.09765828056977345,64.64654599703275,0.11917239349139364,100.7419214750591,32,13,19,785.21875
5809,2,0.53125,0.9971803988942642,0.2490234375,0.11285193427465856,85.65940833091736,0.11173876857056338,82.12759107701919,0.1141135220726331,89.66213455200196,32,17,15,764.65625
5809,3,0.21875,0.7578784625383954,0.1708984375,0.1160214104456827,81.09897875785828,0.11100655155522483,73.83915328979492,0.11742557093501091,83.13172988891601,32,7,25,713.375
5809,4,0.34375,0.9283620723948676,0.2255859375,0.11298031697515398,80.68676149845123,0.10949496112086556,71.33104116266423,0.11480597956549554,85.58737691243489,32,11,21,720.53125
5809,5,0.5,1.0,0.25,0.10136221698485315,72.68153822422028,0.10093758581206203,64.48630952835083,0.10178684815764427,80.87676692008972,32,16,16,725.59375
5809,6,0.375,0.954434002924965,0.234375,0.09979682485572994,77.690425157547,0.1012363824993372,75.2870553334554,0.09893309026956558,79.13244705200195,32,12,20,785.40625
5809,7,0.3125,0.8960382325345574,0.21484375,0.11476682033389807,82.64728009700775,0.11281447857618332,72.39081954956055,0.1156542484055866,87.30930761857466,32,10,22,734.1875
5809,8,0.59375,0.9744894033980523,0.2412109375,0.10116033139638603,73.87216377258301,0.09764081435768228,64.76261500308388,0.1063042409144915,87.18611966646634,32,19,13,739.71875
5809,9,0.3125,0.8960382325345574,0.21484375,0.09921152563765645,72.0688169002533,0.09400521144270897,58.700373840332034,0.1015780320899053,78.14538192749023,32,10,22,741.40625
5809,10,0.375,0.954434002924965,0.234375,0.10534127184655517,80.20070266723633,0.08912816985199849,68.14353370666504,0.11506913304328918,87.4350040435791,32,12,20,768.5
5809,11,0.375,0.954434002924965,0.234375,0.11232532397843897,76.8821873664856,0.10453724364439647,69.08727804819743,0.11699817217886448,81.5591329574585,32,12,20,694.96875
5809,12,0.625,0.954434002924965,0.234375,0.11230336618609726,78.39015603065491,0.1148383792489767,74.08321151733398,0.10807834441463153,85.56839688618977,32,20,12,716.28125
5809,13,0.34375,0.9283620723948676,0.2255859375,0.10686607728712261,79.56856644153595,0.08433730697089975,57.606793490323156,0.11866686173847743,91.0723522731236,32,11,21,750.375
5809,14,0.53125,0.9971803988942642,0.2490234375,0.11145758116617799,74.457923412323,0.10633384348715053,68.95405758128447,0.11726448386907577,80.69563802083333,32,17,15,683.0625
5809,15,0.5,1.0,0.25,0.10143014031928033,69.57282090187073,0.09483408904634416,58.928120613098145,0.10802619159221649,80.21752119064331,32,16,16,698.84375
5809,16,0.5,1.0,0.25,0.11152121832128614,75.36056673526764,0.10881511145271361,74.30568933486938,0.11422732518985868,76.4154441356659,32,16,16,693.3125
5944,1,0.0,0.0,0.0,0.3475880017504096,284.552996635437,0.0,0.0,0.3475880017504096,284.552996635437,32,0,32,913.34375
5944,2,0.0,0.0,0.0,0.32512688264250755,273.1840033531189,0.0,0.0,0.32512688264250755,273.1840033531189,32,0,32,938.875
5944,3,0.03125,0.20062232431271465,0.0302734375,0.33594907633960247,269.2344298362732,0.3656975328922272,367.1603088378906,0.33498944870887265,266.0755305136404,32,1,31,876.0625
5944,4,0.0,0.0,0.0,0.3287593087879941,258.3106129169464,0.0,0.0,0.3287593087879941,258.3106129169464,32,0,32,876.0625
5944,5,0.0,0.0,0.0,0.3299149579834193,273.88852310180664,0.0,0.0,0.3299149579834193,273.88852310180664,32,0,32,987.75
5944,6,0.0,0.0,0.0,0.31480095023289323,238.5082721710205,0.0,0.0,0.31480095023289323,238.5082721710205,32,0,32,885.625
5944,7,0.0,0.0,0.0,0.3225669520907104,264.2527406215668,0.0,0.0,0.3225669520907104,264.2527406215668,32,0,32,916.375
5944,8,0.0,0.0,0.0,0.3159018917940557,250.38643860816956,0.0,0.0,0.3159018917940557,250.38643860816956,32,0,32,853.15625
5944,9,0.0,0.0,0.0,0.2876772568561137,243.02978038787842,0.0,0.0,0.2876772568561137,243.02978038787842,32,0,32,985.625
5944,10,0.0,0.0,0.0,0.30641080462373793,247.8643307685852,0.0,0.0,0.30641080462373793,247.8643307685852,32,0,32,983.71875
5944,11,0.0,0.0,0.0,0.31896225619129837,270.4268412590027,0.0,0.0,0.31896225619129837,270.4268412590027,32,0,32,915.46875
5944,12,0.0,0.0,0.0,0.3445670634973794,267.8840579986572,0.0,0.0,0.3445670634973794,267.8840579986572,32,0,32,850.03125
5944,13,0.0,0.0,0.0,0.3461147539783269,290.11142110824585,0.0,0.0,0.3461147539783269,290.11142110824585,32,0,32,988.3125
5944,14,0.0,0.0,0.0,0.2705957421567291,248.8997368812561,0.0,0.0,0.2705957421567291,248.8997368812561,32,0,32,1102.71875
5944,15,0.0,0.0,0.0,0.3662675805389881,292.10531544685364,0.0,0.0,0.3662675805389881,292.10531544685364,32,0,32,864.625
5944,16,0.0,0.0,0.0,0.38485495233908296,298.5741982460022,0.0,0.0,0.38485495233908296,298.5741982460022,32,0,32,842.0
6067,1,0.125,0.5435644431995964,0.109375,0.13228278676979244,108.72021865844727,0.10888303816318512,104.09586143493652,0.13562560799930776,109.3808411189488,32,4,28,857.78125
6067,2,0.09375,0.4488644887230294,0.0849609375,0.13283310481347144,119.65618777275085,0.10157084961732228,91.97413889567058,0.13606713121307307,122.51984800141433,32,3,29,928.90625
6067,3,0.09375,0.4488644887230294,0.0849609375,0.12845587241463363,106.62409901618958,0.09611172477404277,91.91304016113281,0.13180181872228097,108.14593269085061,32,3,29,867.5625
6067,4,0.09375,0.4488644887230294,0.0849609375,0.13633102038875222,117.14613103866577,0.11811628689368565,103.68577575683594,0.13821530316410394,118.53858158506196,32,3,29,883.5625
6067,5,0.0,0.0,0.0,0.12965410738252103,117.4180908203125,0.0,0.0,0.12965410738252103,117.4180908203125,32,0,32,929.25
6067,6,0.09375,0.4488644887230294,0.0849609375,0.1250383115839213,106.92600750923157,0.10417535156011581,84.45395406087239,0.12719654882776327,109.25070269354458,32,3,29,869.8125
6067,7,0.03125,0.20062232431271465,0.0302734375,0.1289505884051323,116.4701292514801,0.08834508061408997,95.5893783569336,0.1302604434951659,117.14370186098161,32,1,31,923.9375
6067,8,0.09375,0.4488644887230294,0.0849609375,0.13029049127362669,116.71883177757263,0.10448503494262695,94.09182484944661,0.13296002123890252,119.05955663220635,32,3,29,927.4375
6067,9,0.03125,0.20062232431271465,0.0302734375,0.1281603656243533,114.85023522377014,0.08648233115673065,73.50997924804688,0.1295048183491153,116.1837918681483,32,1,31,920.96875
6067,10,0.15625,0.6252624052234231,0.1318359375,0.12227503734175116,108.78757286071777,0.1085054412484169,97.7918930053711,0.12482496254422047,110.82380987096715,32,5,27,926.15625
6067,11,0.03125,0.20062232431271465,0.0302734375,0.12404102622531354,112.25023829936981,0.08092813938856125,72.02604675292969,0.12543176451037008,113.54779286538401,32,1,31,925.3125
6067,12,0.0625,0.3372900666170139,0.05859375,0.11929509416222572,110.1812915802002,0.09519758075475693,76.5647964477539,0.12090159505605698,112.42239125569661,32,2,30,936.53125
6067,13,0.03125,0.20062232431271465,0.0302734375,0.1321554551832378,116.78331303596497,0.12248311191797256,135.83377075195312,0.13246746625631087,116.16878214190083,32,1,31,919.28125
6067,14,0.03125,0.20062232431271465,0.0302734375,0.12743583577685058,104.4479706287384,0.09196354448795319,71.36370849609375,0.12858010323778277,105.51520489108178,32,1,31,864.65625
6067,15,0.09375,0.4488644887230294,0.0849609375,0.1284491280093789,117.55170583724976,0.11732015510400136,101.08598327636719,0.1296004010685559,119.25505644699624,32,3,29,933.5625
6067,16,0.09375,0.4488644887230294,0.0849609375,0.12215719744563103,114.03742170333862,0.10424930602312088,94.58155822753906,0.12400973793761484,116.05009723531789,32,3,29,948.84375
7665,1,0.0,0.0,0.0,0.47235505655407906,184.38377904891968,0.0,0.0,0.47235505655407906,184.38377904891968,32,0,32,400.5
7665,2,0.0,0.0,0.0,0.4201726750470698,175.89748620986938,0.0,0.0,0.4201726750470698,175.89748620986938,32,0,32,418.5
7665,3,0.0,0.0,0.0,0.4644149709492922,181.38258910179138,0.0,0.0,0.4644149709492922,181.38258910179138,32,0,32,396.34375
7665,4,0.0,0.0,0.0,0.47092901496216655,183.94918155670166,0.0,0.0,0.47092901496216655,183.94918155670166,32,0,32,392.6875
7665,5,0.0,0.0,0.0,0.4423480788245797,186.73092031478882,0.0,0.0,0.4423480788245797,186.73092031478882,32,0,32,433.5
7665,6,0.0,0.0,0.0,0.4586335187777877,178.59290194511414,0.0,0.0,0.4586335187777877,178.59290194511414,32,0,32,389.3125
7665,7,0.0,0.0,0.0,0.4482673816382885,189.13877820968628,0.0,0.0,0.4482673816382885,189.13877820968628,32,0,32,422.84375
7665,8,0.0,0.0,0.0,0.46205245330929756,183.25716829299927,0.0,0.0,0.46205245330929756,183.25716829299927,32,0,32,399.6875
7665,9,0.0,0.0,0.0,0.4650109428912401,190.57146048545837,0.0,0.0,0.4650109428912401,190.57146048545837,32,0,32,416.65625
7665,10,0.0,0.0,0.0,0.4197879917919636,179.84069561958313,0.0,0.0,0.4197879917919636,179.84069561958313,32,0,32,433.0
7665,11,0.0,0.0,0.0,0.49168109335005283,188.33694171905518,0.0,0.0,0.49168109335005283,188.33694171905518,32,0,32,389.375
7665,12,0.0,0.0,0.0,0.4735711272805929,191.8176760673523,0.0,0.0,0.4735711272805929,191.8176760673523,32,0,32,407.0625
7665,13,0.0,0.0,0.0,0.4328695209696889,174.58607459068298,0.0,0.0,0.4328695209696889,174.58607459068298,32,0,32,407.21875
7665,14,0.0,0.0,0.0,0.4272371297702193,166.86260271072388,0.0,0.0,0.4272371297702193,166.86260271072388,32,0,32,395.78125
7665,15,0.0,0.0,0.0,0.4500015936791897,183.93917274475098,0.0,0.0,0.4500015936791897,183.93917274475098,32,0,32,407.0625
7665,16,0.0,0.0,0.0,0.4170703259296715,183.9234001636505,0.0,0.0,0.4170703259296715,183.9234001636505,32,0,32,451.75
7690,1,0.03125,0.20062232431271465,0.0302734375,0.2496541221626103,115.8426284790039,0.2735790014266968,140.3460235595703,0.24888235186376878,115.0521963796308,32,1,31,465.375
7690,2,0.0,0.0,0.0,0.2793605630286038,140.46740102767944,0.0,0.0,0.2793605630286038,140.46740102767944,32,0,32,511.625
7690,3,0.0625,0.3372900666170139,0.05859375,0.2955848246347159,150.5081205368042,0.33545686304569244,144.80751037597656,0.2929266887406508,150.8881612141927,32,2,30,508.125
7690,4,0.0,0.0,0.0,0.29640766559168696,150.07954907417297,0.0,0.0,0.29640766559168696,150.07954907417297,32,0,32,518.03125
7690,5,0.09375,0.4488644887230294,0.0849609375,0.2731620375998318,129.89727592468262,0.2621200680732727,153.1400400797526,0.2743043103094759,127.49285204657193,32,3,29,476.9375
7690,6,0.03125,0.20062232431271465,0.0302734375,0.30595686193555593,147.91306328773499,0.22534391283988953,104.334228515625,0.30855727964831936,149.31883215135144,32,1,31,491.15625
7690,7,0.0,0.0,0.0,0.30507091898471117,139.19368767738342,0.0,0.0,0.30507091898471117,139.19368767738342,32,0,32,468.1875
7690,8,0.125,0.5435644431995964,0.109375,0.29346920270472765,137.70181334018707,0.26845667883753777,151.98681831359863,0.2970424204000405,135.66109834398543,32,4,28,472.84375
7690,9,0.0,0.0,0.0,0.2971243290230632,140.47865343093872,0.0,0.0,0.2971243290230632,140.47865343093872,32,0,32,476.03125
7690,10,0.03125,0.20062232431271465,0.0302734375,0.2887816387228668,138.3100769519806,0.19749313592910767,100.3265151977539,0.2917264291355687,139.5353531376008,32,1,31,490.59375
7690,11,0.0,0.0,0.0,0.27771663572639227,130.40738773345947,0.0,0.0,0.27771663572639227,130.40738773345947,32,0,32,473.5625
7690,12,0.09375,0.4488644887230294,0.0849609375,0.26505042240023613,127.07755732536316,0.28777840236822766,154.1141128540039,0.26269925205871975,124.28067227067619,32,3,29,491.5
7690,13,0.0,0.0,0.0,0.2996793668717146,139.24863028526306,0.0,0.0,0.2996793668717146,139.24863028526306,32,0,32,466.46875
7690,14,0.03125,0.20062232431271465,0.0302734375,0.3045288692228496,143.91639852523804,0.32111644744873047,134.54779052734375,0.3039937860542728,144.21861168646043,32,1,31,471.03125
7690,15,0.0625,0.3372900666170139,0.05859375,0.3217648658901453,156.4186761379242,0.34854811429977417,174.35552215576172,0.31997931599617,155.2228864034017,32,2,30,495.4375
7690,16,0.03125,0.20062232431271465,0.0302734375,0.2916923747397959,142.55942296981812,0.28633272647857666,112.52876281738281,0.2918652666191901,143.52815394247733,32,1,31,486.15625
7790,1,0.0625,0.3372900666170139,0.05859375,0.18124680314213037,157.68721461296082,0.18184871226549149,198.72150421142578,0.18120667586723962,154.95159530639648,32,2,30,903.3125
7790,2,0.0,0.0,0.0,0.23059356259182096,187.44381022453308,0.0,0.0,0.23059356259182096,187.44381022453308,32,0,32,857.8125
7790,3,0.125,0.5435644431995964,0.109375,0.22159354598261416,178.32660365104675,0.20753493160009384,189.91629028320312,0.22360191946583136,176.67093413216728,32,4,28,853.34375
7790,4,0.03125,0.20062232431271465,0.0302734375,0.238552461611107,189.11081910133362,0.2023429572582245,170.37277221679688,0.23972051013861934,189.71527222664125,32,1,31,871.0625
7790,5,0.0625,0.3372900666170139,0.05859375,0.20094119990244508,172.62654280662537,0.17254652082920074,165.60179138183594,0.20283417850732804,173.094859568278,32,2,30,915.3125
7790,6,0.0,0.0,0.0,0.22020586929284036,181.85935640335083,0.0,0.0,0.22020586929284036,181.85935640335083,32,0,32,911.25
7790,7,0.0625,0.3372900666170139,0.05859375,0.23288441402837634,185.01788854599,0.17996319383382797,204.126220703125,0.23641249537467957,183.74399973551434,32,2,30,864.5625
7790,8,0.09375,0.4488644887230294,0.0849609375,0.2339572466444224,193.0240762233734,0.1789287527402242,185.05350748697916,0.23964984946209808,193.8486178167935,32,3,29,891.03125
7790,9,0.125,0.5435644431995964,0.109375,0.21437580441124737,169.11452746391296,0.21166706457734108,148.8424301147461,0.21476276724466256,172.0105413709368,32,4,28,835.96875
7790,10,0.09375,0.4488644887230294,0.0849609375,0.2079590989742428,172.3185715675354,0.2582477629184723,176.15215555826822,0.20275682339380527,171.92199391332167,32,3,29,894.59375
7790,11,0.0,0.0,0.0,0.21329474658705294,177.2840976715088,0.0,0.0,0.21329474658705294,177.2840976715088,32,0,32,900.46875
7790,12,0.0,0.0,0.0,0.21058690082281828,169.82328033447266,0.0,0.0,0.21058690082281828,169.82328033447266,32,0,32,863.78125
